,player_id,season,salary
151,g/garneke01,2002-03,25200000
152,g/garneke01,2003-04,28000000
153,g/garneke01,2004-05,16000000
154,g/garneke01,2005-06,18000000
155,g/garneke01,2006-07,21000000
156,g/garneke01,2007-08,23750000
157,g/garneke01,2008-09,24751934
158,g/garneke01,2009-10,16400000
159,g/garneke01,2010-11,18800000
160,g/garneke01,2011-12,21247044
161,g/garneke01,2012-13,11566265
162,g/garneke01,2013-14,12443735
163,g/garneke01,2014-15,12000000
164,g/garneke01,2015-16,8500000
165,g/garneke01,2016-17,8000000
166,c/cambyma01,1996-97,2434000
167,c/cambyma01,1997-98,2799240
168,c/cambyma01,1998-99,3164000
169,c/cambyma01,1999-00,5250000
170,c/cambyma01,2000-01,5750000
171,c/cambyma01,2001-02,7300000
172,c/cambyma01,2002-03,6750000
173,c/cambyma01,2003-04,7250000
174,c/cambyma01,2004-05,8500000
175,c/cambyma01,2005-06,9150000
176,c/cambyma01,2006-07,8800000
177,c/cambyma01,2007-08,11250000
178,c/cambyma01,2008-09,10000000
179,c/cambyma01,2009-10,7650000
180,c/cambyma01,2010-11,11749832
181,c/cambyma01,2011-12,11227250
182,c/cambyma01,2012-13,4590338
183,c/cambyma01,2013-14,4383773
184,c/cambyma01,2013-14,1399507
185,c/cambyma01,2014-15,646609
186,w/wallabe01,1996-97,247500
187,w/wallabe01,1997-98,326700
188,w/wallabe01,1998-99,800000
189,w/wallabe01,1999-00,893750
190,w/wallabe01,2000-01,4000000
191,w/wallabe01,2001-02,4700000
192,w/wallabe01,2002-03,5200000
193,w/wallabe01,2003-04,5500000
194,w/wallabe01,2004-05,7000000
195,w/wallabe01,2005-06,7500000
196,w/wallabe01,2006-07,16000000
197,w/wallabe01,2007-08,15500000
198,w/wallabe01,2008-09,14500000
199,w/wallabe01,2009-10,10000000
200,w/wallabe01,2009-10,1306445
201,w/wallabe01,2010-11,2080000
202,w/wallabe01,2011-12,2246400
203,a/artesro01,1999-00,1079760
204,a/artesro01,2000-01,1160760
205,a/artesro01,2001-02,1241760
206,a/artesro01,2002-03,1904860
207,a/artesro01,2003-04,5473684
208,a/artesro01,2004-05,6157895
209,a/artesro01,2005-06,6842105
210,a/artesro01,2006-07,7526316
211,a/artesro01,2007-08,7400000
212,a/artesro01,2008-09,7400000
213,a/artesro01,2009-10,5854000
214,a/artesro01,2010-11,6322320
215,a/artesro01,2011-12,6790640
216,a/artesro01,2012-13,7258960
217,a/artesro01,2013-14,1590000
218,a/artesro01,2015-16,1499187
219,a/artesro01,2016-17,1551659
220,m/mutomdi01,1991-92,2005000
221,m/mutomdi01,1992-93,2400000
222,m/mutomdi01,1993-94,3000000
223,m/mutomdi01,1994-95,3100000
224,m/mutomdi01,1995-96,3250000
225,m/mutomdi01,1996-97,8013000
226,m/mutomdi01,1997-98,9615187
227,m/mutomdi01,1998-99,11218000
228,m/mutomdi01,1999-00,12820249
229,m/mutomdi01,2000-01,14400000
230,m/mutomdi01,2001-02,14315790
231,m/mutomdi01,2002-03,16105264
232,m/mutomdi01,2003-04,13626624
233,m/mutomdi01,2003-04,4087667
234,m/mutomdi01,2004-05,14989285
235,m/mutomdi01,2004-05,4496434
236,m/mutomdi01,2005-06,2000000
237,m/mutomdi01,2006-07,2210000
238,m/mutomdi01,2007-08,1219590
239,m/mutomdi01,2008-09,794491
240,m/mournal01,1992-93,2400000
241,m/mournal01,1993-94,3120000
242,m/mournal01,1994-95,3840000
243,m/mournal01,1995-96,4560000
244,m/mournal01,1996-97,9380000
245,m/mournal01,1997-98,11254800
246,m/mournal01,1998-99,13130000
247,m/mournal01,1999-00,15004800
248,m/mournal01,2000-01,16880000
249,m/mournal01,2001-02,18754800
250,m/mournal01,2002-03,20629800
251,m/mournal01,2003-04,4917000
252,m/mournal01,2004-05,5408700
253,m/mournal01,2005-06,4000000
254,m/mournal01,2005-06,1138500
255,m/mournal01,2006-07,4225433
256,m/mournal01,2006-07,2500000
257,m/mournal01,2007-08,2762500
258,p/paytoga01,1990-91,1685000
259,p/paytoga01,1991-92,1883000
260,p/paytoga01,1992-93,2183000
261,p/paytoga01,1993-94,2383000
262,p/paytoga01,1994-95,2583300
263,p/paytoga01,1995-96,2783000
264,p/paytoga01,1996-97,10212000
265,p/paytoga01,1997-98,10514688
266,p/paytoga01,1998-99,8715000
267,p/paytoga01,1999-00,11020473
268,p/paytoga01,2000-01,12200000
269,p/paytoga01,2001-02,12926493
270,p/paytoga01,2002-03,12636117
271,p/paytoga01,2003-04,4917000
272,p/paytoga01,2004-05,5408700
273,p/paytoga01,2005-06,1138500
274,p/paytoga01,2006-07,1178348
275,o/olajuha01,1984-85,780000
276,o/olajuha01,1985-86,882500
277,o/olajuha01,1987-88,1452666
278,o/olajuha01,1988-89,1677666
279,o/olajuha01,1989-90,2500000
280,o/olajuha01,1990-91,3175000
281,o/olajuha01,1991-92,3170000
282,o/olajuha01,1992-93,3170000
283,o/olajuha01,1993-94,3170000
284,o/olajuha01,1994-95,3169900
285,o/olajuha01,1995-96,5305000
286,o/olajuha01,1996-97,9655000
287,o/olajuha01,1997-98,11156000
288,o/olajuha01,1998-99,12943000
289,o/olajuha01,1999-00,14302001
290,o/olajuha01,2000-01,16700000
291,o/olajuha01,2001-02,5061539
292,o/olajuha01,2002-03,5694231
293,o/olajuha01,2003-04,6326923
294,r/robinda01,1987-88,1046000
295,r/robinda01,1988-89,1006000
296,r/robinda01,1989-90,2500000
297,r/robinda01,1990-91,2265000
298,r/robinda01,1991-92,2240000
299,r/robinda01,1992-93,5720000
300,r/robinda01,1993-94,5740000
301,r/robinda01,1994-95,7300000
302,r/robinda01,1995-96,7700000
303,r/robinda01,1996-97,9952000
304,r/robinda01,1997-98,12397440
305,r/robinda01,1998-99,14841000
306,r/robinda01,1999-00,11592683
307,r/robinda01,2000-01,14700000
308,r/robinda01,2001-02,9500000
309,r/robinda01,2002-03,10500000
310,r/rodmade01,1987-88,160000
311,r/rodmade01,1988-89,550000
312,r/rodmade01,1990-91,880000
313,r/rodmade01,1991-92,1075000
314,r/rodmade01,1992-93,2350000
315,r/rodmade01,1993-94,2450000
316,r/rodmade01,1994-95,2500000
317,r/rodmade01,1995-96,2500000
318,r/rodmade01,1996-97,9000000
319,r/rodmade01,1997-98,4500000
320,r/rodmade01,1998-99,1000000
321,e/eatonma01,1984-85,133000
322,e/eatonma01,1985-86,445000
323,e/eatonma01,1987-88,625000
324,e/eatonma01,1988-89,675000
325,e/eatonma01,1989-90,1300000
326,e/eatonma01,1990-91,2000000
327,e/eatonma01,1991-92,1333000
328,e/eatonma01,1992-93,1333000
329,e/eatonma01,1993-94,1333000
330,j/jordami01,1984-85,550000
331,j/jordami01,1985-86,630000
332,j/jordami01,1986-87,737500
333,j/jordami01,1987-88,845000
334,j/jordami01,1988-89,2000000
335,j/jordami01,1989-90,2500000
336,j/jordami01,1990-91,2500000
337,j/jordami01,1991-92,3250000
338,j/jordami01,1992-93,4000000
339,j/jordami01,1993-94,4000000
340,j/jordami01,1994-95,3850000
341,j/jordami01,1995-96,3850000
342,j/jordami01,1996-97,30140000
343,j/jordami01,1997-98,33140000
344,j/jordami01,2001-02,1000000
345,j/jordami01,2002-03,1030000
346,c/coopemi01,1984-85,325000
347,c/coopemi01,1985-86,366000
348,c/coopemi01,1987-88,676500
349,r/roberal01,1985-86,233750
350,r/roberal01,1986-87,307500
351,r/roberal01,1987-88,425000
352,r/roberal01,1988-89,950000
353,r/roberal01,1990-91,870000
354,r/roberal01,1991-92,1033000
355,r/roberal01,1992-93,1283000
356,r/roberal01,1993-94,1408000
357,r/roberal01,1995-96,225000
358,m/moncrsi01,1984-85,884000
359,m/moncrsi01,1985-86,884000
360,m/moncrsi01,1987-88,784000
361,m/moncrsi01,1988-89,1100000
362,m/moncrsi01,1990-91,510000
363,g/gilgesh01,2018-19,3375360
364,g/gilgesh01,2019-20,3952920
365,g/gilgesh01,2020-21,4141320
366,g/gilgesh01,2021-22,5495532
367,g/gilgesh01,2022-23,30913750
368,g/gilgesh01,2023-24,33386850
369,g/gilgesh01,2024-25,35859950
370,j/jokicni01,2015-16,1300000
371,j/jokicni01,2016-17,1358500
372,j/jokicni01,2017-18,1471382
373,j/jokicni01,2018-19,24605181
374,j/jokicni01,2019-20,26573595
375,j/jokicni01,2020-21,29542010
376,j/jokicni01,2021-22,30510423
377,j/jokicni01,2022-23,33047803
378,j/jokicni01,2023-24,47607350
379,j/jokicni01,2024-25,51415938
380,e/embiijo01,2014-15,4427640
381,e/embiijo01,2015-16,4626960
382,e/embiijo01,2016-17,4826160
383,e/embiijo01,2017-18,6100266
384,e/embiijo01,2018-19,25467250
385,e/embiijo01,2019-20,27504630
386,e/embiijo01,2020-21,29542010
387,e/embiijo01,2021-22,31579390
388,e/embiijo01,2022-23,33616770
389,e/embiijo01,2023-24,47607350
390,e/embiijo01,2024-25,51415938
391,h/hardeja01,2009-10,4054160
392,h/hardeja01,2010-11,4304520
393,h/hardeja01,2011-12,4604760
394,h/hardeja01,2012-13,5820417
395,h/hardeja01,2013-14,13701250
396,h/hardeja01,2014-15,14728844
397,h/hardeja01,2015-16,15756438
398,h/hardeja01,2016-17,26540100
399,h/hardeja01,2017-18,28299399
400,h/hardeja01,2018-19,30421854
401,h/hardeja01,2019-20,38199000
402,h/hardeja01,2020-21,41254920
403,h/hardeja01,2021-22,44310840
404,h/hardeja01,2022-23,33000000
405,h/hardeja01,2023-24,35680595
406,h/hardeja01,2024-25,33653846
407,w/westbru01,2008-09,3493680
408,w/westbru01,2009-10,3755640
409,w/westbru01,2010-11,4017720
410,w/westbru01,2011-12,5082416
411,w/westbru01,2012-13,13668750
412,w/westbru01,2013-14,14693906
413,w/westbru01,2014-15,15719062
414,w/westbru01,2015-16,16744218
415,w/westbru01,2016-17,26540100
416,w/westbru01,2017-18,28530608
417,w/westbru01,2018-19,35654150
418,w/westbru01,2019-20,38506482
419,w/westbru01,2020-21,41358814
420,w/westbru01,2021-22,44211146
421,w/westbru01,2022-23,46295265
422,w/westbru01,2022-23,495955
423,w/westbru01,2023-24,3835738
424,w/westbru01,2024-25,3303771
425,w/westbru01,2024-25,2327525
426,c/curryst01,2009-10,2710560
427,c/curryst01,2010-11,2913840
428,c/curryst01,2011-12,3117120
429,c/curryst01,2012-13,3958742
430,c/curryst01,2013-14,9887642
431,c/curryst01,2014-15,10629213
432,c/curryst01,2015-16,11370786
433,c/curryst01,2016-17,12112359
434,c/curryst01,2017-18,34682550
435,c/curryst01,2018-19,37457154
436,c/curryst01,2019-20,40231758
437,c/curryst01,2020-21,43006362
438,c/curryst01,2021-22,45780966
439,c/curryst01,2022-23,48070014
440,c/curryst01,2023-24,51915615
441,c/curryst01,2024-25,55761216
442,d/duranke01,2007-08,4171200
443,d/duranke01,2008-09,4484040
444,d/duranke01,2009-10,4796880
445,d/duranke01,2010-11,6053663
446,d/duranke01,2011-12,15506632
447,d/duranke01,2012-13,16669630
448,d/duranke01,2013-14,17832627
449,d/duranke01,2014-15,18995624
450,d/duranke01,2015-16,20158622
451,d/duranke01,2016-17,26540100
452,d/duranke01,2017-18,25000000
453,d/duranke01,2018-19,30000000
454,d/duranke01,2019-20,37199000
455,d/duranke01,2020-21,39058950
456,d/duranke01,2021-22,40918900
457,d/duranke01,2022-23,44119845
458,d/duranke01,2023-24,47649433
459,d/duranke01,2024-25,51179021
460,j/jamesle01,2003-04,4018920
461,j/jamesle01,2004-05,4320360
462,j/jamesle01,2005-06,4621800
463,j/jamesle01,2006-07,5828090
464,j/jamesle01,2007-08,13041250
465,j/jamesle01,2008-09,14410581
466,j/jamesle01,2009-10,15779912
467,j/jamesle01,2010-11,14500000
468,j/jamesle01,2011-12,16022500
469,j/jamesle01,2012-13,17545000
470,j/jamesle01,2013-14,19067500
471,j/jamesle01,2014-15,20644400
472,j/jamesle01,2015-16,22971000
473,j/jamesle01,2016-17,30963450
474,j/jamesle01,2017-18,33285709
475,j/jamesle01,2018-19,35654150
476,j/jamesle01,2019-20,37436858
477,j/jamesle01,2020-21,39219566
478,j/jamesle01,2021-22,41180544
479,j/jamesle01,2022-23,44474988
480,j/jamesle01,2023-24,47607350
481,j/jamesle01,2024-25,48728845
482,r/rosede01,2008-09,4822800
483,r/rosede01,2009-10,5184480
484,r/rosede01,2010-11,5546160
485,r/rosede01,2011-12,6993708
486,r/rosede01,2012-13,16402500
487,r/rosede01,2013-14,17632688
488,r/rosede01,2014-15,18862875
489,r/rosede01,2015-16,20093063
490,r/rosede01,2016-17,21323250
491,r/rosede01,2017-18,1356709
492,r/rosede01,2017-18,749761
493,r/rosede01,2017-18,290951
494,r/rosede01,2018-19,2176260
495,r/rosede01,2019-20,7317073
496,r/rosede01,2020-21,7682926
497,r/rosede01,2021-22,13445120
498,r/rosede01,2022-23,14520730
499,r/rosede01,2023-24,3196448
500,b/bryanko01,1996-97,1015000
501,b/bryanko01,1997-98,1167240
502,b/bryanko01,1998-99,1319000
503,b/bryanko01,1999-00,9000000
504,b/bryanko01,2000-01,10130000
505,b/bryanko01,2001-02,11250000
506,b/bryanko01,2002-03,12375000
507,b/bryanko01,2003-04,13500000
508,b/bryanko01,2004-05,14175000
509,b/bryanko01,2005-06,15946875
510,b/bryanko01,2006-07,17718750
511,b/bryanko01,2007-08,19490625
512,b/bryanko01,2008-09,21262500
513,b/bryanko01,2009-10,23034375
514,b/bryanko01,2010-11,24806250
515,b/bryanko01,2011-12,25244493
516,b/bryanko01,2012-13,27849149
517,b/bryanko01,2013-14,30453805
518,b/bryanko01,2014-15,23500000
519,b/bryanko01,2015-16,25000000
520,n/nowitdi01,1998-99,1472640
521,n/nowitdi01,1999-00,1583040
522,n/nowitdi01,2000-01,1693560
523,n/nowitdi01,2001-02,2157595
524,n/nowitdi01,2002-03,10067750
525,n/nowitdi01,2003-04,11326219
526,n/nowitdi01,2004-05,12584688
527,n/nowitdi01,2005-06,13843156
528,n/nowitdi01,2006-07,15101625
529,n/nowitdi01,2007-08,16360094
530,n/nowitdi01,2008-09,18077904
531,n/nowitdi01,2009-10,19795714
532,n/nowitdi01,2010-11,17278618
533,n/nowitdi01,2011-12,19092873
534,n/nowitdi01,2012-13,20907128
535,n/nowitdi01,2013-14,22721381
536,n/nowitdi01,2014-15,7974482
537,n/nowitdi01,2015-16,8333334
538,n/nowitdi01,2016-17,25000000
539,n/nowitdi01,2017-18,5000000
540,n/nowitdi01,2018-19,5000000
541,n/nashst01,1996-97,916000
542,n/nashst01,1997-98,1053360
543,n/nashst01,1998-99,1190760
544,n/nashst01,1999-00,5500000
545,n/nashst01,2000-01,5500000
546,n/nashst01,2001-02,5750000
547,n/nashst01,2002-03,5750000
548,n/nashst01,2003-04,5750000
549,n/nashst01,2004-05,8750000
550,n/nashst01,2005-06,9625000
551,n/nashst01,2006-07,10500000
552,n/nashst01,2007-08,11375000
553,n/nashst01,2008-09,12250000
554,n/nashst01,2009-10,13125000
555,n/nashst01,2010-11,10310938
556,n/nashst01,2011-12,11689062
557,n/nashst01,2012-13,8900000
558,n/nashst01,2013-14,9300500
559,n/nashst01,2014-15,9701000
560,d/duncati01,1997-98,2967840
561,d/duncati01,1998-99,3413000
562,d/duncati01,1999-00,3858240
563,d/duncati01,2000-01,9660000
564,d/duncati01,2001-02,10865250
565,d/duncati01,2002-03,12072500
566,d/duncati01,2003-04,12676125
567,d/duncati01,2004-05,14260641
568,d/duncati01,2005-06,15845156
569,d/duncati01,2006-07,17429672
570,d/duncati01,2007-08,19014188
571,d/duncati01,2008-09,20598704
572,d/duncati01,2009-10,22183220
573,d/duncati01,2010-11,18700000
574,d/duncati01,2011-12,21164619
575,d/duncati01,2012-13,9638554
576,d/duncati01,2013-14,10361446
577,d/duncati01,2014-15,10000000
578,d/duncati01,2015-16,5000000
579,d/duncati01,2016-17,1881250
580,d/duncati01,2017-18,1881250
581,d/duncati01,2018-19,1881250
582,i/iversal01,1996-97,2267000
583,i/iversal01,1997-98,3128640
584,i/iversal01,1998-99,3537000
585,i/iversal01,1999-00,9000000
586,i/iversal01,2000-01,10130000
587,i/iversal01,2001-02,11250000
588,i/iversal01,2002-03,12375000
589,i/iversal01,2003-04,13500000
590,i/iversal01,2004-05,14625000
591,i/iversal01,2005-06,16453125
592,i/iversal01,2006-07,17184375
593,i/iversal01,2007-08,19012500
594,i/iversal01,2008-09,20840625
595,i/iversal01,2009-10,1029794
596,i/iversal01,2009-10,161386
597,o/onealsh01,1992-93,3000000
598,o/onealsh01,1993-94,3900000
599,o/onealsh01,1994-95,4800000
600,o/onealsh01,1995-96,5700000
601,o/onealsh01,1996-97,10714000
602,o/onealsh01,1997-98,12857143
603,o/onealsh01,1998-99,15000000
604,o/onealsh01,1999-00,17142858
605,o/onealsh01,2000-01,19285715
606,o/onealsh01,2001-02,21428572
607,o/onealsh01,2002-03,23571429
608,o/onealsh01,2003-04,24749999
609,o/onealsh01,2004-05,27696430
610,o/onealsh01,2005-06,20000000
611,o/onealsh01,2006-07,20000000
612,o/onealsh01,2007-08,20000000
613,o/onealsh01,2008-09,21000000
614,o/onealsh01,2009-10,20000000
615,o/onealsh01,2010-11,1352181
616,m/malonka01,1985-86,225000
617,m/malonka01,1987-88,835000
618,m/malonka01,1988-89,1350000
619,m/malonka01,1989-90,1800000
620,m/malonka01,1990-91,2260000
621,m/malonka01,1991-92,2556000
622,m/malonka01,1992-93,2854000
623,m/malonka01,1993-94,3081000
624,m/malonka01,1994-95,3378800
625,m/malonka01,1995-96,3676000
626,m/malonka01,1996-97,4657000
627,m/malonka01,1997-98,5118578
628,m/malonka01,1998-99,6142000
629,m/malonka01,1999-00,14000000
630,m/malonka01,2000-01,15750000
631,m/malonka01,2001-02,17500000
632,m/malonka01,2002-03,19250000
633,m/malonka01,2003-04,1500000
634,b/barklch01,1984-85,307000
635,b/barklch01,1985-86,437500
636,b/barklch01,1987-88,822500
637,b/barklch01,1988-89,1536000
638,b/barklch01,1989-90,3000000
639,b/barklch01,1990-91,2900000
640,b/barklch01,1991-92,3200000
641,b/barklch01,1992-93,2420000
642,b/barklch01,1993-94,3250000
643,b/barklch01,1994-95,4030000
644,b/barklch01,1995-96,4760000
645,b/barklch01,1996-97,4695000
646,b/barklch01,1997-98,2250000
647,b/barklch01,1998-99,1000000
648,b/barklch01,1999-00,9000000
649,j/johnsma02,1979-80,460000
650,j/johnsma02,1980-81,460000
651,j/johnsma02,1981-82,460000
652,j/johnsma02,1982-83,460000
653,j/johnsma02,1983-84,460000
654,j/johnsma02,1984-85,1000000
655,j/johnsma02,1985-86,2500000
656,j/johnsma02,1986-87,1000000
657,j/johnsma02,1987-88,2500000
658,j/johnsma02,1988-89,3142860
659,j/johnsma02,1989-90,1000000
660,j/johnsma02,1990-91,2400000
661,j/johnsma02,1991-92,2500000
662,j/johnsma02,1992-93,2500000
663,j/johnsma02,1993-94,2500000
664,j/johnsma02,1994-95,1000000
665,j/johnsma02,1995-96,1000000
666,j/johnsma02,1996-97,1000000
667,j/johnsma02,1997-98,1000000
668,j/johnsma02,1998-99,1000000
669,j/johnsma02,1999-00,1000000
670,j/johnsma02,2000-01,1000000
671,j/johnsma02,2001-02,1000000
672,j/johnsma02,2002-03,1000000
673,j/johnsma02,2003-04,1000000
674,j/johnsma02,2004-05,1000000
675,j/johnsma02,2005-06,1000000
676,j/johnsma02,2006-07,1000000
677,j/johnsma02,2007-08,1000000
678,j/johnsma02,2008-09,1000000
679,j/johnsma02,2009-10,1000000
680,b/birdla01,1979-80,650000
681,b/birdla01,1980-81,650000
682,b/birdla01,1981-82,650000
683,b/birdla01,1982-83,650000
684,b/birdla01,1983-84,650000
685,b/birdla01,1984-85,1800000
686,b/birdla01,1985-86,1800000
687,b/birdla01,1986-87,1800000
688,b/birdla01,1987-88,1800000
689,b/birdla01,1988-89,1800000
690,b/birdla01,1989-90,2750000
691,b/birdla01,1990-91,1500000
692,b/birdla01,1991-92,7070000
693,b/birdla01,1992-93,2300000
694,m/malonmo01,1984-85,2125000
695,m/malonmo01,1985-86,2145000
696,m/malonmo01,1987-88,2067000
697,m/malonmo01,1988-89,1500000
698,m/malonmo01,1989-90,2100000
699,m/malonmo01,1990-91,2406000
700,m/malonmo01,1991-92,1600000
701,m/malonmo01,1992-93,2230000
702,m/malonmo01,1993-94,1200000
703,m/malonmo01,1994-95,468750
704,m/malonmo01,1994-95,300000
705,e/ervinju01,1984-85,1054000
706,e/ervinju01,1985-86,1485000
707,a/abdulka01,1984-85,1530000
708,a/abdulka01,1985-86,2030000
709,a/abdulka01,1987-88,2000000
710,a/abdulka01,1988-89,3000000
711,w/waltobi01,1984-85,1350000
712,w/waltobi01,1985-86,425000
713,w/waltobi01,1986-87,425000
714,w/waltobi01,1987-88,425000
715,m/mcadobo01,1984-85,923000
716,o/okongon01,2020-21,5813640
717,o/okongon01,2021-22,6104280
718,o/okongon01,2022-23,6395160
719,o/okongon01,2023-24,8109063
720,o/okongon01,2024-25,14000000
721,d/daniedy01,2022-23,5508600
722,d/daniedy01,2023-24,5784120
723,d/daniedy01,2024-25,6059520
724,a/alexani01,2019-20,2964840
725,a/alexani01,2020-21,3113160
726,a/alexani01,2021-22,3261480
727,a/alexani01,2022-23,5009633
728,a/alexani01,2023-24,4687500
729,a/alexani01,2024-25,4312500
730,g/gueyemo02,2023-24,1119563
731,g/gueyemo02,2024-25,1891857
732,r/risacza01,2024-25,12569040
733,j/johnsja05,2021-22,2659560
734,j/johnsja05,2022-23,2792640
735,j/johnsja05,2023-24,2925360
736,j/johnsja05,2024-25,4510905
737,k/krejcvi01,2021-22,925258
738,k/krejcvi01,2022-23,1563518
739,k/krejcvi01,2024-25,2162606
740,k/kennalu01,2017-18,2759280
741,k/kennalu01,2018-19,3275280
742,k/kennalu01,2019-20,3827160
743,k/kennalu01,2020-21,5273826
744,k/kennalu01,2021-22,12727273
745,k/kennalu01,2022-23,14415545
746,k/kennalu01,2023-24,14763636
747,k/kennalu01,2024-25,9250000
748,p/porzikr01,2015-16,4131720
749,p/porzikr01,2016-17,4317720
750,p/porzikr01,2017-18,4503600
751,p/porzikr01,2018-19,5697054
752,p/porzikr01,2019-20,27285000
753,p/porzikr01,2020-21,29467800
